Imputation_,resilient,EFFORT1,ESCS,UNDREM,METASUM,METASPAM,DISCLIMA,TEACHSUP,DIRINS,PERFEED,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,MASTGOAL,DISCRIM,BELONG,BEINGBULLIED,EMOSUPP
0,0,6,-2.181,.45,.98,1.33,.3529,-1.2301,-.5794,-.6555,-.3335,-1.0504,-.6079,-.2704,-.7391,-.0697,.2705,-.2309,-.5358,-.6583,-.6888,-1.071,.4637,-.523,-1.3186,-1.1295,.909,-1.0394,1.4454,-1.7606
0,0,10,-1.5028,-1.64, ,-1.41,-2.7124,1.314,-.0424,-1.6391,-.1345,-2.2652,-2.2177,.308,.1222,1.2421,-1.272,.9636,-1.7176,.0042,-.9372,-.1015,-1.8939,.2621,.1869,.5761,-.2021,-1.2605,.7294,-.5553
0,0, ,-1.39,.45,.59,-1.41,.9207,1.314,1.8202,.5121,.5102,1.1853,1.8245,-.2704,.1222,-.0697,.2705,-.769,-.9391,-.6583,-.2661,-.1015,-.3799,.2621,-.5928,-.4347,-.6615,.6818,.2308,.0721
0,0,5,-4.3709,.45,-1.34,-.5,-1.0701,-.1719,-.6245,-1.6391,-.0999,-.5786,-.9809,-1.7421,-.9323,-.524,.9672,-.6142,-2.1428,-1.4117,-.6888,-1.1187,1.8905,-2.1464,-2.0719,-1.0375,1.8313,-1.08,1.1625,.739
0,1,6,-1.8634,1.5,-.18,.42,-.6401,-.5886,-.5794,.7743,.7869,.4572,-.8547,-.8407,-1.0985,1.6792,1.1904,-1.1126,-.9391,-1.391,.2653,-1.3356,1.0671,-2.1464,1.2386,-2.5252,.2143,.165,.8615,.739
0,0,10,-1.4566,-.25,-.95, ,-1.0963,.1155,-.3001,-.3253,-.62,-.4708,-.5551,.0293,.1222,-1.0064,.2705,-.2309,.6012,.0083,.2653,-1.071,1.8905,-1.2631,-.5928,-.2151,1.0167,.1935,-.7823,-1.7606
0,0,10,-1.8236,.1,.59,-.04,1.4424,1.314,1.0055,.7743,.2432,.1915,-.8687,-.3875,-.1056,-.524,-1.272,1.0326,-.5358,-1.4117,.4352,.487,.3335,.5454,1.2386,-.4347,-.2861,-.8316,.2907,.739
0,0, ,-1.9588,-1.29,-1.72,-1.41,-1.679,.4522,-.2546,-.3253,.6118,.1041,1.0307,-1.9715,-1.4439,-.0697,-1.272,-1.9892,-2.1428,1.0844,-1.0457,-1.6572,-1.8939,1.7411,1.2386,-2.5252,.0306,-.3488,2.1776,.0721
0,0, ,-1.4386,-1.64,-1.72,1.33,-.6401,-.9422,-1.0988,.7743,-.5665,-.5786,-.2934,-.4556,-.825,-.524,.2705,2.0378,-.9391,-2.5375,-.9792,-.772,-.687,.2621,1.2386,-2.5252,.5881,.3018,-.7823,-1.7606
0,0,10,-1.5232,-.6,-1.34,-1.41,.3529,-.3971,-.5066,-.3253,-.0686,.1915,.1744,-.0176,-.4419,1.2421,.8232,-.6142,-.4213,.0083,-2.345,-.1015,-.687,.2621,-1.3186,-.3152,.5881,-1.0523,1.4812, 
0,0, ,-1.3304,.8,-.57,-.04,-.3816,.7628,.3737,-.6555,.4105,.5464,.636,.638,-.7391,-.556,-.2888,-1.2276,-.1855,1.0844,.1956,.6291,-.687,.9269,1.2386,.3468,-1.1549,.4766,.2907,.739
0,0,6,-1.4776,-.6,-1.34,1.33,-.582,1.314,1.1049,.7743,1.4882,.4572,.9276,1.7513,.6994,-.0362,-.2888,-.6142,.6012,.0083,-.2047,-.1015,.052,.2621,1.2386,.5761,-1.1549,-.445,-.7823,-.115
0,0,3,-1.6316,-.6,-1.72,-1.41,-.0424,1.314,1.8202,-.3253,.5102,-.5786,.1744,1.3752,.1222,-.0697,.2705,.2865,-.1855,-.6583,.849,-.1015,.4637,.2621,.1869,-.4347,.5881,-.3184,-.7823,-.5553
0,0,10,-1.7997,-1.64,-1.72,-.04,.5309,-1.1481,-2.2667,-.3253,-.62,-.9282,-.72,-.0529,-.825,-1.0064,-.6346,2.0378,-.9391,-1.1366,.2653,.9982,1.8905,.2621,-.5928,-.4347,1.7046,-2.062,1.7056,-.6796
0,0,1,-2.6912,-1.64,-1.72,-1.41,-2.7124,-.3971,-2.9425,-.3253,.5102, ,.1744,-.1119,1.8839,2.7752,-1.272,-.6142,.6012,-1.6258,.7871,-.1015,1.8905,-1.2631,-.5928,-.4347,.5881,.705,-.7823,.739
0,0,8,-1.6133, ,-1.72,-.96,-.5664,.3995,-.3727,.0728,-.62,.1915,.1744,.0674,.1222,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,1.2386,-.9441,.5881,-.3184,-.7823,-1.7606
0,0,7,-1.4325,-.6,-1.72,-1.41,1.3671,-.3673,-.3001,-.3253,-.3644,-.9282,-.6413,-.0881,-1.3543,1.2421,1.2958,-.043,-.9391,-.6583,-.2047,-.6545,.1097,.2621,.1038,-.7346,-.3896,-.9165,.1462,.0721
0,0, ,-1.49,.1,.21,.87,.2621,-.0037,-.3727,-.6555,.0236,-.474,-1.0615,-.2362,-.1056,-1.126,-.2888,.202,-.9391,.4626,.6314,.5693,.8207,-.569,.5012,.3812,.7094,-.5622,1.5346,.739
0,0,7,-1.4958,.1,.59,-1.41,-1.0454,-.2023,-.0424,.5121,-.62,-.5786,.1744,-.4556,.1222,.5082,.2705,-1.558,-.9391,-.6583,-.2047,-.1015,.8794,.2621,.1038,-.6331,1.2675,-.7386,1.4093, 
0,0,6,-2.3914,1.15,-.57,-1.41,2.0345,-1.1481,-1.3843,.2012,-.3302,-.5786,-.2934,.0127,-.825,.5082,.2705,-.6142,-.9391,-.6583,-1.7009,.6291,-.687,-.9827,-.5928,-.4347,.5881,-.5707,-.7823,.739
0,0,8,-1.318,.8,-.57,-.5,-.2846,1.314,-.2822,-.0363,2.0871,.937,1.8245,.0329,.1222,.5371,1.6524,2.0378,.6012,1.0844,-.7163,1.1448,-1.8939,1.7411,1.2386,.3468,-1.1549,.1554,-.7823,.739
0,0,10,-2.422,-.94,-.57,-.5,-1.0374,-.3882,-.5794,-.3253,.8945,-1.0504,-.8262,.2363,-1.0985,1.2421,1.1904,-.6142,-.9391,-1.4117,-.2047,-.1015,.4637,-.9827,-.5928,-.094,.4415,-.9855,1.4721,.739
0,0,10,-1.9225,-1.64,-1.72,-1.41,-.0424,-.2023,-1.0988,-.3253,-.62,-.5786,.1744,.1372,.1222,-.0697,.2705,-.6142,-.9391,-.6583,.1956,-.1015,.4637,.2621,1.2386,-.4347,.5881,-.3184,-.7823,.0721
0,0,6,-2.052,1.15,-1.72, ,.2621,-.2023,-.0424,.7743,2.0871,2.0073,.1744,1.1914,.1222, ,.7192,.6912,.6012,1.0844,.1956,-.6545,-1.2792,-.9827,-.5928,-.2151,.5881,-.1657,.2907,-1.7606
0,0, ,-1.4789,-1.64,-1.72,-.04,-.0424,1.314,1.8202,.7743,2.0871,2.0073,.1744,.0127,-.825,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,-.4342,-.6723,-.5928,.5761,-.2021,-.3184,-.7823,-.4858
0,0,10,-1.7731,-.6,-1.72,1.33,-.0424,1.314,1.8202,.7743,.5102,.4572,.636,.8628,.1222,-.0697,-1.272,-.6142,.6012,1.0844,-.2661,-.1015,-1.8939,.2621,.7301,-.4347,-1.1549,-.4415,-.7823,.739
0,0,9,-2.2012,-.94,-1.34,-.96,.4032,.0079,-.6251,-.3253,-.62,.1915,.6797,-.1042,-1.0985,.795,.2705,-.6142,-.9391,1.0844,.1956,.487,.8794,.2621,-.5928,.8347,.1265,-.5582,-.7823,.739
0,0,9,-2.916,-1.64,-1.72,-1.41,-.0424,-.2023,-.0424,-.3253,-.62,-.5786,.1744,.1372,.1222,1.2421,.2705,-.6142,-.9391,.443,-.2047,-1.3692,-.4342,-.3121,-.5928,-.4347,.5881,-.3184,-.7823, 
0,0,9,-1.7544,-.6,-1.72,.42,.4501,.7628,1.0067,.7743,2.0871,.4572,1.8245,.2694,-.5485,-1.126,-1.272,.6912,1.6762,-.6583,2.0054,-.1015,1.0671,1.7411,1.2386,.5761,-1.1549,-.0553,-.7823, 
0,0,8,-2.8553,-.6,-.18,-1.41,-.6495,-.5575,-.8332,-1.6391,-.62,-.5786,-1.184,.638,-.4089,1.2421,1.6524,.6912,-.9391,-1.1507,.6314,-.1015,1.1422,-.9827,-.5928,.5761,-.6615,-.392,.2907,.739
0,0,5,-1.2866,-1.64,-1.72,-1.41,-2.7124,-.2023,-.0424,-.3253,-.62,-.5786,-1.4554,.1372,.1222,1.2421,.2705,.2865,.6012,1.0844,.1956,-.1015,-1.8939,.2621,-.5928,-.4347,3.1825,-.6659,-.7823,-.5553
0,0,8,-1.429,-.6,-1.72,.87,-.0424,.3995,-.8332,-1.6391,-2.3003,-1.4494,-.2934,-.4556,-1.1806,-.524,-.4021,-1.9892,-.9391,-.6583,.1956,-.1015,-.2006,.2621,1.2386,-1.3162,-.0284,-.3184,-.7823,-.115
0,0,5,-3.0431,-1.64,-1.72,-1.41,.8946,-2.7106,-2.9425,-1.6391,-2.3003,-2.2652,-2.2177,-1.1538,-2.4403,-1.8876,-.2888,-1.9892,.6012,-1.4136,-.9792,-1.3692,-.687,1.7411,1.2386,-2.5252,.5881,.9683,-.7823,-.5553
0,0,8,-3.0587,-1.64,-1.72,-1.41,2.0345,-2.7106,1.8202,2.0165,2.0871,2.0073,1.8245,.2641,1.8839,2.7752,1.6524,2.0378,1.6762,-.6583,-2.345,-.1015,.4637,1.7411,-1.1889,.5761,3.1825,-.7296,1.0457, 
0,0,10,-3.8982,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,-1.6391,2.0871,-.2644,.1744,.8418,.1222,-.0697,.2705,-1.9892,1.6762,1.0844,.1956,-.1015,-.687,.2621,-.5928,.5761,-1.1549,-1.0013,-.7823,-1.7606
0,0,3,-3.3267,-1.64, , ,-1.1699,.3995,-1.0988,-.3253,-.6237,-.5786,-.5551,-1.3532,-2.4403,1.2978,1.8743,-.043, ,1.0844,-.5707,-.772,1.4083,-.9827,-.5928,-1.3162, ,-.5552,.2907,-1.7606
0,0,4,-1.8049,-.25,-1.34,-.96,-1.2447,-2.7106,-1.7085,-1.6391,-2.3003,2.0073,.6578,-.0841,-.825,-.524,-.2888,-1.9892,-2.1428,1.0844,2.0054,.6291,1.8905,-1.7389,-1.8489,-.6331,1.9708,-2.059,-.7823,-.5553
0,0,8,-2.6245,-1.64,-1.72,-1.41,-.9389,-.2023,-.0424,.7743,.5102,.4572,.1744,-.3875,.1222,1.2421,.2705,.6912,-2.1428,1.0844,.1956,1.8164,.4637,1.348,.1869,-1.3162,.5881,-.0599,3.8591,-1.7606
0,0,8,-1.3687,-1.64,-1.72,-1.41,.2183,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,.1372,.1222,1.2421,1.6524,.6912,-.9391,-.6583,.1956,-.1015,.4637,.2621,-.5928,-.4347,.5881,-.9879,-.7823,.0721
0,0,8,-1.6241,-.94,-.95,-.04,-.0424,.7015,.2336,.5121,.8945,.7368,.1744,-.3875,.1222,-.0697,.9672,1.563,1.206,1.0844,.6314,-.6545,1.8905,-.3121,-.5928,.3468,1.7356,-.4415,.7703,.739
0,0,10,-1.3211,-.6,-1.72,-1.41,-.0424,-1.1481,-.0424,.7743,1.0419,.4572,-.6414,1.0123,1.8839,.8207,.2705,1.1085,1.6762,1.0844,.1956,.6291,-.7592,1.1963,.7301,.4449,.0296,.1853,-.7823,-1.7606
0,0,8,-2.385,-1.64,-1.72,.42,2.0345,-.0348,-.0424,.7743,.5102,.4572,.1744,.3252,.1222,.409,1.6524,-.6142,.6012,-1.1534,.1956,-.1015,.4637,.2621,.1869,.0337,-1.1549,-.9847,2.07,.739
0,0,1,-1.9382,.45,-.18,-1.41,-2.7124,-1.3684,-2.1704,-1.6391,-1.6631,-2.2652,-1.3953,-.283,-1.1218,1.5959,1.2958,2.0378,-1.8317,-1.8133,-1.2263,-.3178,1.3423,-2.1464,-1.9675,.1901,1.2675,-1.6118,1.4721,-.4858
0,0,7,-1.3152,-1.64,-1.72,-1.41,.7516,1.314,-.5343,-.3253,-1.0333,-.4708,-.9944,.638,.1222,-.1817,.7323,-1.9892,-2.1428,1.0844,.7871,-.1015,.1097,-.9827,1.2386,-.8147,.5881,-1.4191,1.7669,-1.7606
0,0, ,-2.5658,-.94,-1.72,-1.41,-.0424,-.5575,-.2546,-.3253,-.62,-.5786,-1.0615,-.0176,-1.0985,-.0697,-1.272,-.6142,-.9391,-.6583,-.5707,-1.034,-.687,.2621,-.5928,-.4347,.5881,-.4474,-.7823,-.4858
0,0,5,-1.333,.1,.59,-1.41,-.0424,.385,1.8202,.7743,.5102,.4572,1.3209,-.4556,-.4089,.409,.2705,-.6142,.6012,-.6583,-.2661,-.1015,.4637,.2621,.1038,-.4347,.5881,-.3184,.2907,-2.3668
0,0,8,-2.0194,-.25,-.95,-.5,-.0424,-.5488,.0054,-.0363,-.8885,-.1716,-.2934,-.2704,-1.0985,1.2421,1.1904,-.043,-.9391,-1.1664,-.2047,-.1015,.4637,-.3121,-1.1176,-.4347,.8403,-.7654,1.4721,.739
0,0,8,-2.0335,.1,-.57,-.5,-.0424,-.3971,-.2546,-.3253,-.9263,-.5786,-.8262,-.1542,-.825,-.0697,.7192,-.6142,-.9391,-1.1507,-.2047,-.772,.4637,.2621,-.5928,-.6331,.5881,-.6659,.2907,-1.7606
0,0,7,-1.6916,1.5,.21,.42,.2621,-.2023,-.0424,.7743,.7904,.1041,.9888,-.0176,-.5485,.9065,.2705,-.6142,.6012,-1.1664,.849,-.1015,-.2006,.2621,.7301,-.6331,.0012,-.4121,.8615,.739
0,0, ,-1.8619,-1.64,.21,.42,.377,.7015,1.1049,1.251,.5102,.4572,.3684,-1.1285,-1.0985,2.7752,3.0064,1.3521,1.6762,-1.6139,.7871,-.1015,-1.8939,.8126,-2.4967,-.8444,-.6615,-.9298,-.7823,.739
0,0,3,-2.2291,-1.64,-1.34,-1.41,-.0424,-.2023,-.5066,-.3253,-.62,-.5786,-1.0615,.4823,.1222,-.0697,.2705,-.6142,-.9391,-.6583,-.9792,-.6545,.4637,-.9827,-.5928,-1.3162,-1.1549,-.6659,.2907,-.5553
0,0,1,-2.2801,-1.64,-1.72,-.5,-1.2959,1.314,-.0424,2.0165,.5102,.4572,.1744,-.9016,.1222,.8812,1.6524,.2865,.6012,1.0844,.1244,-.1015,.4637,.2621,-1.1176,-.4347,-.08,-.0879,-.7823,-.3733
0,0,8,-1.6055,-1.64,-1.72,.42,2.0345,1.314,1.8202,-.6555,-.2232,-1.4494,-.2934,.428,-.4089,.5082,.2705,1.563,-.4213,-.6583,.7871,.6291,1.8905,.2621,-.5928,-.5467,-.2021,-.9533,1.2618,.0721
0,0,7,-1.3024,-.6,-1.72,-.04,-.5964,.7015,.2336,-.507,-.103,-1.0504,.1744,-.6146,-1.4439,-1.126,.2705,.6912,-.9391,-.6583,.7871,-.1015,1.1422,.9269,-1.1176,-.4347,1.2163,-1.338,1.1211,.0721
0,0,10,-2.9577,-1.64,-1.72,-1.41,-.7197,-.9828,-.7592,1.1225,2.0871,.4572,.1744,.1372,.1222,1.2421,.2705,-.4045,-.2119,-.7025,-.2661,.0273,1.4083,.9269,.1038,.8753,1.3756,-.6659,1.4812,-2.5957
0,0,8,-1.7665,-.94,-1.34,-.04,.8946,-1.1481,-1.1481,.7743,.0236,.4572,.1744,.2363,.1222,.409,.9672,-.043,.6012,-.6583,-.6888,-.1015,-.13,1.7411,-.5928,.5761,1.169,-.8395,.8615,.739
0,0,10,-1.3532,.45,.59,.87,2.0345,-2.7106,-2.9425,2.0165,-2.3003,-2.2652,.1744,-.6185,1.8839,2.7752,-.4021,-1.9892,-.8357,-1.1339,.3045,-2.7365,-.6133,-.8645,-1.0362,-1.4972,-1.1549,-1.2027,1.203, 
0,0, ,-1.3151,-1.64,-1.34,-.5,-.0424,-1.1481,-1.0988,.7743,.5102,-.1687,.1744,.0508,-1.1806,2.0679,-.0545,-.043,-.9391,-.6583,-1.2708,-.772,.052,-.8095,-1.1889,-.7346,.909,-1.0645,-.7823,.739
0,1,8,-1.4921,-.6,.59,.42,.627,1.314,1.8202,2.0165,1.1469,2.0073,.1744,.3568,-.4089,-.0697,.2705,.6912,-.9391,-.6583,-.6888,-.1015,-.687,.2621,.5012,-.4347,-1.1549,-.445,-.7823,-.0472
0,0,8,-2.1817,.45,.59,-.96,.0683,1.314,.2336,.3993,.5102,.1915,.1744,.5572,-.4089,.409,.2705,-.769,.6012,-1.4136,-.5707,-.1015,.4637,-.9827,.1869,-.2151,-1.1549,-.6843,-.7823,-1.7606
0,1,7,-1.532,.8,.21,.87,-.3388,-1.1481,-.8326,-.696,.0485,-.5754,-.6079,-.1843,-.5196,-1.8876,.9672,1.1473,.6894,.024,.2653,-.772,1.8905,-1.3951,-1.1176,-.2151,-1.1549,-.77,.1462,.739
0,1,6,-1.4275,1.15,-1.34,-.5,.7767,1.314,1.8202,-.3253,-.3335,-.5786,-2.2177,.638,.1222,-.0697,.2705,-1.0299,-2.1428,-.6583,.1956,-.1015,.052,-.6723,-.5928,1.2329,-.2861,-.3184,-.7823,-1.7606
0,1, ,-1.4467,-.25,-1.72,1.33,2.0345,.7628,-.0424,.0728,1.3517,-.6894,-.2934,.8628,.1919,-.0362,.2705,1.563,1.6762,.0083,.1956,-.1982,-.2459,-.1652,.1869,1.4751,-1.1549,-.3122,-.7823,-.5553
0,1,10,-1.31,1.15,.21,1.33,.0946,1.314,-.2546,-.6555,.7904,.1915,-.2934,-.4934,-1.0753,-1.126,-1.272,.202,.6012,1.0844,.1956,-.1982,.4637,-.523,-.5928,.4317,-.1088,-.9017,-.7823,-1.7606
0,1, ,-1.7916,.45,-.95,-.96,.3529,-.9734,-.2546,-.6555,.5102,.1041,.1744,.9324,-.4419,1.6792,1.0453,-.6142,-.9391,-.6583,.0113,-.1015,1.8905,-.523,.4094,.7603,.5881,-.9461,.2907,-1.7606
0,0,2,-2.0793,.1,.59,.42,-.0424,-.5575,-.5794,-.6555,-.8885,-.9282,.1744,-.4389,-1.8386,1.5959,.2705,2.0378,.6012,-1.1507,-1.2263,-.6545,1.8905,-.9827,.1038,.3468,.9385,.0928,.2907,-.115
0,0,9,-1.4446,-.6,-.95,.42,.8946,-.2023,-.0424,.5121,.5102,.4572,-.2934,.1298,-.5485,-.0697,.2705,-.6142,.6012,-.6583,.992,-.1015,-.2006,.2621,-.5928,-.2151,-1.1549,.0928,.2907,-1.7606
0,0,10,-2.4496,-1.64,-1.72,-1.41,-.4995,-.2023,1.8202,2.0165,.5102,2.0073,1.8245,-1.7421,-1.4704,1.2421,1.6524,-.6142,-2.1428,-1.6139,-1.5513,-1.3692,-.687,-.9827,-1.4539,-1.3162,-1.1549,-1.0499,-.7823,-1.2776
0,0,8,-1.4466,-1.64,-.95,.87,1.1945,1.314,1.8202,-.3253,-.62,.4572,.1744,-.6996,-2.4403,.9065,.2705,-1.36,-.9391,-.6583,.1956,-.6545,.4637,.2621,-.5928,-.4347,.5881,-.9855,-.7823,-1.7606
0,0,6,-1.2473,-.94,-.18,-.5,-.0424,-1.1481,-.3001,.7743,.2432,1.1813,.1744,-.6535,-1.0985,-.0697,.7192,.2865, ,1.0844,.6314,-.1015,1.8905,.2621,-.5928,-.2151,1.7356,-.763,-.7823,.739
0,0, ,-2.2066,-1.64,-.18,1.33,-2.7124,-.3673,-.3001,-.6555,-.62,.4572,-1.0615,.9011,.1222,.9065,3.0064,-1.9892,-.9391,1.0844,-.733,-.772,.4637,-.9827,-1.1176,-1.0266,1.1144,-.9111,-.7823,-.5553
0,0,1,-3.5735,-1.64,-1.72,1.33,-.0424,1.314,-.0424,.2012,2.0871,.4572,.636,1.0123,1.8839,2.7752,.2705,2.0378,.6012,-.6583,1.2643,.1187,1.8905,-1.7389,-1.6203,-.4347,.5881,-.7774,1.8279,-1.7606
0,0,7,-1.665,-.6,-1.34,-1.41,.2377,-.0348,.1814,1.1225,.5102,.4572,.1744,-.2704,-1.0985,.3787,.2705,.6912,.6012,-.6583,-.9792,-.1015,-.687,-.9827,1.2386,-.4347,1.5785,-.3184,-.7823,-1.7606
0,0,7,-1.4365,-.25,.98,-.04,.2621,-.2023,-.0424,-.3253,-.62,.4572,1.8245,1.3468,.1222,-.0697,.2705,1.4734,1.6762,-.6583,-.0326,-.1015,.1097,.2621,-.5928,-.2151,-1.1549,.2243,-.7823,-1.7606
0,0,5,-1.552,.45,-1.72,-1.41,-.0424,-.6878,-.5522,-.3253,-.62,-.5786,-1.0614,-.4556,-.4419,1.5715,1.6524,-1.9892,-.9391,-1.4229,.1956,-.1015,.4637,.2621,-2.0719,-.4347,1.8955,-1.4674,3.8591,.739
0,0,9,-1.4704,-1.29,-1.34,1.33,2.0345,.4394,-.5072,-.6555,.7904,.1915,.7429,-2.7114,-.9088,-1.126,-.7816,.6912,.6012,-.6583,.7871,-1.1187,-1.059,-.9827,.5012,.1447,.5881,.0441,.2907,-1.7606
0,0,9,-1.2805,-1.64,-1.72,-.5,2.0345,1.314,-.0424,-.3253,1.2234,2.0073,.1744,-1.1538,-2.4403,-1.8876,.2705,.6912,-.9391,1.0844,.1956,-.1015,.8794,.2621,1.2386,-.4347,.5881,-.0426,.2907,.0721
0,0,10,-1.3223,-1.64,-1.72,.42,1.0832,-.5488,-.0424,-.6555,.5102,-.5786,-1.0615,-.1542,-1.0985, ,.2705,.6912,-.9391,-1.1534,-.2661,-1.1187,.4637,-.9827,-.5928,-.4347,-1.1549,-1.1879,.7703,.0721
0,0,7,-1.385,.8,.21,.87,.3529,.7628,1.0055,-1.6391,.2432,-.1716,-.5905,.3252,-1.0753,1.9635,.9672,-.6142,-.9391,-1.1664,-.2047,-.1015,1.4083,-.9827,-.5928,.3468,-1.1549,-1.0138,1.1625,-1.7606
0,0,3,-2.5236,-1.64,-1.72,-1.41,-.0424,.1694,-.0424,-.3253,.7904,.4572,.1744,.1372,-1.4439,-.0697,.2705,-.6142,.6012,-1.1534,.6314,1.1448,1.8905,-.3121,.7301,-.4347,.5881,-.3184,1.4721,-.5553
0,0, ,-1.2603,.1,.21,.42,-.0424,-1.1481,-1.0988,-.3253,-.62,.1915,.6797,1.3052,1.8839,-.0697,.2705,1.2186,-.1855,-1.4024,.849,-.772,1.8905,-1.7389,-.5928,-1.3162,-1.1549,-1.7092,1.8279,-1.7606
0,0,5,-1.8084,.45, ,-1.41,-.2846,-.3971,-.8332,.2012,-.62,.1067,-.8261,.523,-.825, ,.2705,-.6142,-1.807,.0083,-.5707,-.7233,1.0944,-.9827,.6502,-.9149,1.6801,-.5582,.1462,.0721
0,0,6,-2.5184,.1,.59,-1.41,-.5664,1.314,-.0424,.7743,.5102,.4572,.1744,.0674,.1222,.409,1.2958,.0158,.9747,1.0844,-.2047,-.1015,-.687,.8126,.1038,-.4347,.4256,-.445,-.7823,.0721
0,0,8,-1.2823,-1.64,-1.72,-1.41,-.0424,.2485,1.8202,.7743,.5102,.836,.1744,.523,.1222,1.2421,.2705,.2865,.6012,-.6583,.1956,.9982,.4637,.2621,-.5928,.9703,.5881,-.6417,1.1625,.739
0,0,8,-1.6363,-.6,.59,-.5,1.3671,-.5864,.2336,.7743,.5102,.7397,.1744,1.607,.1222,2.101,1.6524,-.1532,-.9391,1.0844,-2.345,-2.7365,.176,-.0193,.1869,1.3357,1.7356,.4458,-.7823,-1.7606
0,0,9,-1.6923,-1.64,-1.72,-1.41,-1.4135,1.314,1.8202,-.0363,.5102,.7397,.9684,-1.3532,-1.2669,-1.8876,2.4403,-1.36,.6012,-.6583,-2.345,-2.7365,.1097,1.7411,1.2386,-1.3162,.5881,.9782,-.7823,-.5553
0,0,8,-2.1245, ,-1.34,.87,-.7025,.2727,-1.4163,-.6555,-.1686,-.1687,-.2934,.638,.1222,.5082,.2705,-1.1126,-1.5068,-.6583,.1956,-.1015,-.687,.2621,.7301,-.4347,.5881,-.3184,-.7823, 
0,0,8,-1.6803,-.25,.21,-1.41,.2814,.7015,-.227,.7743,-.62,-.1687,.1744,.2363,.1222,.409,.2705,-.6142,-.9391,-.6583,-.2661,-.772,.052,-.6723,-.5928,-1.3162,-1.1549,-.3184,.2907,.739
0,0, ,-1.2808,-1.29,-1.72,-1.41,-.0424,-.2023,-1.0988,.7743,-.62,-.5786,.1744,.638,-.4089,-.0697,.2705,-.6142,-.9391,-1.6139,-.9792,-1.3692,.4637,-.9827,1.2386,-1.3162,-1.1549,-.5707,-.7823,-1.7606
0,0,10,-1.977,-1.64,-1.72,-.5,.4922,1.314,-.0424,-.7784,-.3302,.4572,.1744,.5572,-.4089,.5082,.2705,-.6142,-.9391,-.6583,-.9792,-1.3692,-.687,.2621,-1.1176,-.7453,-.6615,.3241,-.7823,-1.7606
0,0, ,-1.9269,-1.64,-1.72,-1.41,-.4003,1.314,-.8332,-.3253,-.62,-.5786,-.2934,-.405,-2.4403,1.2421,1.6524,.2865,-.9391,-1.1664,-.2047,-.772,1.0944,.2621,.1869,-1.3162,1.4237,-.3692,-.7823, 
0,0, ,-2.0563,-.25,.59,-1.41,.2377,-1.1608,-1.0988,.0728,-.62,-.1687,-.6413,-.6146,-.825,-.663,-1.272,1.563,.6012,.4667,.7871,-.1015,1.8905,.2621,-.5928,.5761,.5881,-.6843,2.1379,-.0472
0,0,8,-1.6021,-.25,.21,-.5,.627,1.314,1.8202,2.0165,2.0871,2.0073,1.8245,.3252,-.825,-.524,.2705,-.6142,-.9391,-.6583,-.8279,-.1015,.4637,-.9827,-.5928,-.4347,-1.1549,.0348,-.7823,.739
0,0,6,-1.9295,-.6,-1.72,-1.41,-1.0963,-.3971,-.0424,-.6555,-.62,-1.4494,-2.2177,1.5806,1.8839,-1.0064,.2705,-1.9892,-.9391,-1.1638,-.2047,-.772,1.8905,-2.1464,-.5928,-1.4165,.5881,.1935,-.7823,-1.7606
0,0,7,-1.5708,.45,.59,-.96,.627,-.4289,.0054,.5121,-.62,-.1716,.1744,.3252,-1.0985,1.2421,.9672,.6912,-.9391,-.6583,-.2047,-.1015,.4637,.2621,-.5928,-.4347,.5881,-.3184,-.7823,.739
0,0,7,-2.4657,-1.64,-1.72,.42,-.8695,-.2023,-.2546,-.3253,-.3335,-.1687,-.2934,-.4556,-1.0985,1.2421,1.6524,-.6142,.6012,-.6583,-.2047,-.1015,.4637,.8126,-.5928,-.094,-1.0008,.4458,.2907,.739
0,0,8,-4.0948,-1.64,-1.72,-.5,-.0424,-.2023,-.0424,.7743,.5102,.4572,.1744,-.2704,-1.0985,-.0697,.2705,-.6142,-.1855,-.6583,-.5707,-.772,-.4342,-.569,-1.566,-1.1295,-.6615,-.8108,.2907,-1.7606
0,0,7,-1.28,-1.64,-1.72,-1.41,-.0424,-1.1481,-1.0988,-.3253,-.62,.4572,-1.0615,.6025,-.849,1.2421,2.2999,1.1085,-.3047,-.6583,1.1811,-.1015,.052,-.9827,-.5928,-1.3162,.5881,-.7587,1.1625,-1.7606
0,1,6,-1.7762,-1.29,.21,-.5,1.0294,.7015,.373,.299,-1.1882,-.5786,.3684,-.9434,-.9323,.0755,-1.272,1.2186,-.9391,.0281,1.2643,-1.4028,1.8905,1.7411,-.5928,.5761,-1.1549,-2.062,2.0604,.739
0,0,8,-1.2396,-.6,-.95,-1.41,.9639,1.314,.1814,1.1225,.8945,.7368,.6797,-.2704,-1.0985,-.0697,1.1904,-.6142,-.9391,.4667,.1956,-.1015,.4637,.9269,-.5928,-.094,1.1253,-.3534,-.7823,-.5553
